,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,Season#,Season,Month,region
16,9/4/2016,1.2,3127950.4,954420.93,1150320.87,86826.84,936381.76,832619.08,100199.03,3563.65,conventional,2016,3,Fall,9,Midsouth
16,9/4/2016,1.4,4019648.55,358039.67,2446669.38,38848.69,1176090.81,1109685.27,62681.63,3723.91,conventional,2016,3,Fall,9,Northeast
16,9/4/2016,1.38,374902.91,83711.04,209147.77,6202.12,75841.98,75401.98,0,440,conventional,2016,3,Fall,9,NorthernNewEngland
16,9/4/2016,1.1,1933628.13,931227.39,541981.42,6177.12,454242.2,409642.51,30741.42,13858.27,conventional,2016,3,Fall,9,Plains
16,9/4/2016,0.78,6802635.25,3749548.89,1321331.51,18544.3,1713210.55,1488491.11,188922.83,35796.61,conventional,2016,3,Fall,9,SouthCentral
16,9/4/2016,0.96,4804279.06,2776884.75,664439.79,12528.81,1350425.71,771445.27,574732.66,4247.78,conventional,2016,3,Fall,9,Southeast
16,9/4/2016,0.92,6676702.06,2858767.17,1348831.14,111324.84,2357778.91,1344665.71,1012172.25,940.95,conventional,2016,3,Fall,9,West
16,9/4/2016,1.47,139374.22,6231.1,74111.53,0,59031.59,13790.28,45241.31,0,organic,2016,3,Fall,9,GreatLakes
16,9/4/2016,1.52,139031.27,2643.48,52375.95,2926.09,81085.75,45683.66,35402.09,0,organic,2016,3,Fall,9,Midsouth
16,9/4/2016,1.92,128284.46,8635.35,30659.29,537.03,88452.79,87987.89,464.9,0,organic,2016,3,Fall,9,Northeast
16,9/4/2016,1.58,13039.44,1,231.39,0,12807.05,12807.05,0,0,organic,2016,3,Fall,9,NorthernNewEngland
16,9/4/2016,1.76,52999.19,5375.86,23930.05,230.55,23462.73,9984.63,13478.1,0,organic,2016,3,Fall,9,Plains
16,9/4/2016,1.08,169684.45,43288.51,5218.47,0,121177.47,115963.68,5213.79,0,organic,2016,3,Fall,9,SouthCentral
16,9/4/2016,1.54,67309.14,9207.65,15349.22,431.84,42320.43,31577.01,10743.42,0,organic,2016,3,Fall,9,Southeast
16,9/4/2016,1.61,177083.68,42575.46,60202.23,527.53,73778.46,37977.13,35801.33,0,organic,2016,3,Fall,9,West
15,9/11/2016,1.3,3078051.63,552133.48,1351448.1,156892.83,1017577.22,787725.17,228409.21,1442.84,conventional,2016,3,Fall,9,GreatLakes
15,9/11/2016,1.18,3068639.36,938277.4,1164893.69,82491.6,882976.67,747297.58,133300.76,2378.33,conventional,2016,3,Fall,9,Midsouth
15,9/11/2016,1.28,4456957.62,703699.41,2632018.36,25571.12,1095668.73,1028147.48,67007.79,513.46,conventional,2016,3,Fall,9,Northeast
15,9/11/2016,1.44,343314.74,35007.16,237320.7,7204.93,63781.95,63234.18,537.77,10,conventional,2016,3,Fall,9,NorthernNewEngland
15,9/11/2016,1.18,1697761.29,780495.39,488705.89,5273.03,423286.98,392942.12,25530.48,4814.38,conventional,2016,3,Fall,9,Plains
15,9/11/2016,0.82,6236078.55,3652516.49,1003811.64,15092.69,1564657.73,1379670.23,173092.74,11894.76,conventional,2016,3,Fall,9,SouthCentral
15,9/11/2016,1.08,3431698.41,1673305.36,497550.12,10177.7,1250665.23,791919.62,455458.67,3286.94,conventional,2016,3,Fall,9,Southeast
15,9/11/2016,0.96,6097779.55,2364733.51,1265510.82,102419.92,2365115.3,1494929.03,867612.77,2573.5,conventional,2016,3,Fall,9,West
15,9/11/2016,1.43,135309.51,5698.83,68041.16,0,61569.52,16797.32,44772.2,0,organic,2016,3,Fall,9,GreatLakes
15,9/11/2016,1.5,140233.78,2524.78,45647.58,2429.03,89632.39,55646.68,33985.71,0,organic,2016,3,Fall,9,Midsouth
15,9/11/2016,1.95,165386.89,12483.37,42591.1,429.8,109882.62,108494.91,1387.71,0,organic,2016,3,Fall,9,Northeast
15,9/11/2016,1.65,17561.31,6.18,270.9,0,17284.23,17284.23,0,0,organic,2016,3,Fall,9,NorthernNewEngland
15,9/11/2016,1.86,46267.04,3553.09,23352.95,77.93,19283.07,8714.08,10568.99,0,organic,2016,3,Fall,9,Plains
15,9/11/2016,1.07,164162.25,47884.79,4446.52,0,111830.94,105704.69,6126.25,0,organic,2016,3,Fall,9,SouthCentral
15,9/11/2016,1.5,67246.01,7453.03,14078.39,439.29,45275.3,30666.03,14609.27,0,organic,2016,3,Fall,9,Southeast
15,9/11/2016,1.48,197265.79,43258.13,39127.68,77.84,114802.14,46197.11,68605.03,0,organic,2016,3,Fall,9,West
14,9/18/2016,1.28,2996317.15,536657.14,1278413.08,150023.52,1031223.41,741802.17,280261.57,9159.67,conventional,2016,3,Fall,9,GreatLakes
14,9/18/2016,1.28,2785256.41,850690.32,1019588.17,70265.42,844712.5,707259.08,137295.64,157.78,conventional,2016,3,Fall,9,Midsouth
14,9/18/2016,1.45,3442454.03,409569.22,1938470.57,17881,1076533.24,1009926.82,66387.53,218.89,conventional,2016,3,Fall,9,Northeast
14,9/18/2016,1.48,316980.64,24643.99,235008.38,4265.21,53063.06,52433.61,548.89,80.56,conventional,2016,3,Fall,9,NorthernNewEngland
14,9/18/2016,1.24,1641724.15,826479.75,439168.23,5721.42,370354.75,326207.49,38375.04,5772.22,conventional,2016,3,Fall,9,Plains
14,9/18/2016,0.86,6130653.55,3357771.2,1103971.44,16478.55,1652432.36,1446564.1,189481.99,16386.27,conventional,2016,3,Fall,9,SouthCentral
14,9/18/2016,1.11,3403999.22,1501212.7,566389.42,9444.29,1326952.81,706832.05,617002.43,3118.33,conventional,2016,3,Fall,9,Southeast
14,9/18/2016,1.04,5474121.64,1966754.72,1200623.82,103658.21,2203084.89,1276040.86,922977.71,4066.32,conventional,2016,3,Fall,9,West
14,9/18/2016,1.65,94463.19,5214.46,53650.27,0,35598.46,16037.37,19561.09,0,organic,2016,3,Fall,9,GreatLakes
14,9/18/2016,1.74,108615.07,2300.06,45951.61,2199.06,58164.34,46367.63,11796.71,0,organic,2016,3,Fall,9,Midsouth
14,9/18/2016,2.04,137076.37,6843.75,22066.52,1272.87,106893.23,106402.46,490.77,0,organic,2016,3,Fall,9,Northeast
14,9/18/2016,1.66,11836.41,0,227.63,0,11608.78,11608.78,0,0,organic,2016,3,Fall,9,NorthernNewEngland
14,9/18/2016,1.78,43823.87,4329.93,18800.51,334.33,20359.1,8413.42,11945.68,0,organic,2016,3,Fall,9,Plains
14,9/18/2016,1.14,129652.83,42581.23,5505.14,0,81566.46,73194.34,8372.12,0,organic,2016,3,Fall,9,SouthCentral
14,9/18/2016,1.58,57792.45,6072.82,14168.25,485.37,37066.01,19189.74,17876.27,0,organic,2016,3,Fall,9,Southeast
14,9/18/2016,1.59,160880.99,39692.64,29626.54,302.54,91259.27,53282.81,37976.46,0,organic,2016,3,Fall,9,West
13,9/25/2016,1.37,2834326.48,484580.09,1282328.66,144883.2,922534.53,642865.75,263775.26,15893.52,conventional,2016,3,Fall,9,GreatLakes
13,9/25/2016,1.37,2568161.45,748452.52,947415.59,73332.83,798960.51,698140.82,100819.69,0,conventional,2016,3,Fall,9,Midsouth
13,9/25/2016,1.53,3458790.86,446786.96,1993513.53,18241.6,1000248.77,950223.22,49098.88,926.67,conventional,2016,3,Fall,9,Northeast
13,9/25/2016,1.58,315399.04,23189.93,236472.99,3706.18,52029.94,52018.36,11.58,0,conventional,2016,3,Fall,9,NorthernNewEngland
13,9/25/2016,1.35,1419113.4,673110.96,360990.42,5573.18,379438.84,333274.27,39397.54,6767.03,conventional,2016,3,Fall,9,Plains
13,9/25/2016,0.98,5344837.49,2674487.17,1129009.2,15830.87,1525510.25,1094936.72,409425.49,21148.04,conventional,2016,3,Fall,9,SouthCentral
13,9/25/2016,1.32,3266161.45,1398879.9,588359.56,9605.99,1269316,691449.32,573138.62,4728.06,conventional,2016,3,Fall,9,Southeast
13,9/25/2016,1.08,5338132.99,1763859.71,1029363.3,107712.68,2437197.3,1445592.77,987092.17,4512.36,conventional,2016,3,Fall,9,West
13,9/25/2016,1.51,130290.41,4824.69,59772.24,0,65693.48,20049.9,45643.58,0,organic,2016,3,Fall,9,GreatLakes
13,9/25/2016,1.74,107211.26,2302.63,47284.79,2195.54,55428.3,41196.46,14231.84,0,organic,2016,3,Fall,9,Midsouth
13,9/25/2016,1.96,111261.71,6168.57,19760.7,558.5,84773.94,84053.56,720.38,0,organic,2016,3,Fall,9,Northeast
13,9/25/2016,1.51,14401.06,2.45,320.87,0,14077.74,14077.74,0,0,organic,2016,3,Fall,9,NorthernNewEngland
13,9/25/2016,1.87,44993.62,4312.89,19596.71,1090.56,19993.46,11441.45,8552.01,0,organic,2016,3,Fall,9,Plains
13,9/25/2016,1.15,131608.43,50298.52,6985.47,8.87,74315.57,65470.7,8844.87,0,organic,2016,3,Fall,9,SouthCentral
13,9/25/2016,1.81,41398.38,7769.08,14549.87,420.84,18658.59,7449.41,11209.18,0,organic,2016,3,Fall,9,Southeast
13,9/25/2016,1.78,118420.15,31346.67,31031.61,122.6,55919.27,27538.32,28380.95,0,organic,2016,3,Fall,9,West
12,10/2/2016,1.38,2618805.67,389791.16,1183844.04,129395.86,915774.61,591584.72,307678.2,16511.69,conventional,2016,3,Fall,10,GreatLakes
12,10/2/2016,1.38,2540672.44,662661.76,965796.82,77380.74,834833.12,709302.35,123116.88,2413.89,conventional,2016,3,Fall,10,Midsouth
12,10/2/2016,1.59,3257752.57,208054.74,2048824.18,17032.95,983840.7,922618.7,60122.74,1099.26,conventional,2016,3,Fall,10,Northeast
12,10/2/2016,1.52,291185.37,18423.35,222357.93,3193.18,47210.91,47207.35,3.56,0,conventional,2016,3,Fall,10,NorthernNewEngland
12,10/2/2016,1.37,1352081.51,598896.04,378848.86,5181.48,369155.13,314559.24,49039.38,5556.51,conventional,2016,3,Fall,10,Plains
12,10/2/2016,1.01,5006659.75,2488198.8,1053485.59,17352.41,1447622.95,1091904.2,338402.33,17316.42,conventional,2016,3,Fall,10,SouthCentral
12,10/2/2016,1.38,3106952.74,1267964.11,621971.41,10940.09,1206077.13,602427.54,602149.59,1500,conventional,2016,3,Fall,10,Southeast
12,10/2/2016,1.03,6079587.47,1560246.5,1206950.63,110878.4,3201511.94,1755945.22,1442472.3,3094.42,conventional,2016,3,Fall,10,West
12,10/2/2016,1.76,105453.89,4376.33,63611.12,1.6,37464.84,22736.82,14728.02,0,organic,2016,3,Fall,10,GreatLakes
12,10/2/2016,1.86,89438.27,2371.95,47496.95,2342.29,37227.08,33589.15,3637.93,0,organic,2016,3,Fall,10,Midsouth
12,10/2/2016,1.99,100529.39,5768.29,20282.07,1326,73153.03,72212.14,940.89,0,organic,2016,3,Fall,10,Northeast
12,10/2/2016,1.58,12400.93,0,173.16,0,12227.77,12227.77,0,0,organic,2016,3,Fall,10,NorthernNewEngland
12,10/2/2016,1.76,47384.06,2804.71,18186.33,649.6,25743.42,13418.55,12324.87,0,organic,2016,3,Fall,10,Plains
12,10/2/2016,1.14,131064.76,57006.38,4790.65,0,69267.73,66393.37,2874.36,0,organic,2016,3,Fall,10,SouthCentral
12,10/2/2016,2.13,38668.06,14243,15259.97,519.91,8645.18,7049.22,1595.96,0,organic,2016,3,Fall,10,Southeast
12,10/2/2016,1.59,139393.05,29390.8,31959.14,43.19,77999.92,20453.89,57546.03,0,organic,2016,3,Fall,10,West
11,10/9/2016,1.35,2624202.9,419930.06,1162528.89,129381.16,912362.79,571072.59,325870.37,15419.83,conventional,2016,3,Fall,10,GreatLakes
11,10/9/2016,1.39,2469381.94,651705.04,951060.09,81958.03,784658.78,651749.08,131811.09,1098.61,conventional,2016,3,Fall,10,Midsouth
11,10/9/2016,1.54,3350949.74,154892.72,2258828.33,12844.95,924383.74,866463.4,57527.85,392.49,conventional,2016,3,Fall,10,Northeast
11,10/9/2016,1.4,305506.51,14886.34,239615.02,2844.21,48160.94,48160.94,0,0,conventional,2016,3,Fall,10,NorthernNewEngland
11,10/9/2016,1.41,1360541.39,589475.12,416484.14,4681.14,349900.99,312195.29,30408.41,7297.29,conventional,2016,3,Fall,10,Plains
11,10/9/2016,1,5416591.81,2650640.81,1376612.19,32866.62,1356472.19,1118452.81,222546.73,15472.65,conventional,2016,3,Fall,10,SouthCentral
11,10/9/2016,1.37,2885138.33,1122505.43,657057.65,7239.64,1098335.61,516483.34,580235.88,1616.39,conventional,2016,3,Fall,10,Southeast
11,10/9/2016,1.13,5374797.25,1941978.26,1006693.14,98555.04,2327570.81,1433086.08,893082.67,1402.06,conventional,2016,3,Fall,10,West
11,10/9/2016,1.36,146094.87,4016.81,65448.07,1.6,76628.39,24772.44,51855.95,0,organic,2016,3,Fall,10,GreatLakes
11,10/9/2016,1.34,136026.05,2819.48,50603.79,3177.77,79425.01,38449.53,40975.48,0,organic,2016,3,Fall,10,Midsouth
11,10/9/2016,1.91,87711.53,6424.06,21881.85,699.85,58705.77,57685.94,1019.83,0,organic,2016,3,Fall,10,Northeast
11,10/9/2016,1.56,10289.97,0,123.95,0,10166.02,10166.02,0,0,organic,2016,3,Fall,10,NorthernNewEngland
11,10/9/2016,1.55,45120.49,2685.64,10631.11,606.81,31196.93,18265.83,12931.1,0,organic,2016,3,Fall,10,Plains
11,10/9/2016,1.09,150647.8,54851.54,4379.24,0,91417.02,66104.4,25312.62,0,organic,2016,3,Fall,10,SouthCentral
11,10/9/2016,1.44,57606.91,10690.56,12322.68,416,34177.67,9681.13,24496.54,0,organic,2016,3,Fall,10,Southeast
11,10/9/2016,1.68,126192.84,30116.28,33882.82,189.03,62004.71,29570.26,32434.45,0,organic,2016,3,Fall,10,West
10,10/16/2016,1.4,2517672.23,399216.44,1126801.36,111904.83,879749.6,593425.23,274655.06,11669.31,conventional,2016,3,Fall,10,GreatLakes
10,10/16/2016,1.4,2442981.97,642844.77,921533.78,76681.49,801921.93,673260.91,128075.74,585.28,conventional,2016,3,Fall,10,Midsouth
10,10/16/2016,1.65,3107049.25,144612.79,2009401.22,13908.08,939127.16,892219.03,46084.52,823.61,conventional,2016,3,Fall,10,Northeast
10,10/16/2016,1.47,290884.89,14794.34,224368.92,3353.02,48368.61,48368.61,0,0,conventional,2016,3,Fall,10,NorthernNewEngland
10,10/16/2016,1.49,1252399.56,567497.88,367702.35,5139,312060.33,276634.27,28257.4,7168.66,conventional,2016,3,Fall,10,Plains
10,10/16/2016,1.03,4967651.41,2588086.77,984551,18419.04,1376594.6,1088286.99,263848.4,24459.21,conventional,2016,3,Fall,10,SouthCentral
10,10/16/2016,1.24,3233029.42,1219511.41,791521.66,10217.86,1211778.49,420581.32,790113.56,1083.61,conventional,2016,3,Fall,10,Southeast
10,10/16/2016,1.15,5308225.44,1613263.25,1052993.06,102563.1,2539406.03,1566289.88,970943.65,2172.5,conventional,2016,3,Fall,10,West
10,10/16/2016,1.35,147526.08,4710.92,61066.85,0,81748.31,25550.93,56197.38,0,organic,2016,3,Fall,10,GreatLakes
10,10/16/2016,1.49,111504.63,2607.62,47017.46,3100.01,58779.54,34376.07,24403.47,0,organic,2016,3,Fall,10,Midsouth
10,10/16/2016,1.86,73430.26,5942.36,21092.43,93.89,46301.58,45250.04,1051.54,0,organic,2016,3,Fall,10,Northeast
10,10/16/2016,1.49,8965.14,3.64,202.56,0,8758.94,8758.94,0,0,organic,2016,3,Fall,10,NorthernNewEngland
10,10/16/2016,1.67,33832.86,5295.41,5664.25,1040.32,21832.88,16796.31,5036.57,0,organic,2016,3,Fall,10,Plains
10,10/16/2016,1.09,144647.08,53252.15,4007.89,0,87387.04,68709.98,18677.06,0,organic,2016,3,Fall,10,SouthCentral
10,10/16/2016,1.35,56442.73,5174.56,13534.89,432.89,37300.39,7119.54,30180.85,0,organic,2016,3,Fall,10,Southeast
10,10/16/2016,1.56,152876.61,23968.08,36780.7,57.44,92070.39,25657.03,66413.36,0,organic,2016,3,Fall,10,West
9,10/23/2016,1.35,2528597.22,480949.33,1062333.36,105335.31,879979.22,508417.95,358809.13,12752.14,conventional,2016,3,Fall,10,GreatLakes
9,10/23/2016,1.47,2287507.52,611972.37,851527.3,94122.62,729885.23,621196.02,104911.15,3778.06,conventional,2016,3,Fall,10,Midsouth
9,10/23/2016,1.67,2916578.9,137388.92,1930226.81,16940.59,832022.58,817362.4,12135.18,2525,conventional,2016,3,Fall,10,Northeast
9,10/23/2016,1.48,291385.56,17405.6,223021.98,4022.89,46935.09,46935.09,0,0,conventional,2016,3,Fall,10,NorthernNewEngland
9,10/23/2016,1.53,1179301.18,520220.72,350912.77,5549.22,302618.47,254209.16,42103.9,6305.41,conventional,2016,3,Fall,10,Plains
9,10/23/2016,1.09,4477594.56,2043310.73,1016610.9,20588.09,1397084.84,1228547.91,140925.06,27611.87,conventional,2016,3,Fall,10,SouthCentral
9,10/23/2016,1.43,2704875.68,1086334.04,625236.22,11469.22,981836.2,435847.7,543596.56,2391.94,conventional,2016,3,Fall,10,Southeast
9,10/23/2016,1.17,4760018.22,1301893.54,1138468.74,116102.67,2203553.27,1441557.14,758232.29,3763.84,conventional,2016,3,Fall,10,West
9,10/23/2016,1.43,139337.29,4248,62788.25,0,72301.04,19601.23,52699.81,0,organic,2016,3,Fall,10,GreatLakes
9,10/23/2016,1.37,125288.5,1801.17,52241.33,3232.49,68013.51,29612.36,38401.15,0,organic,2016,3,Fall,10,Midsouth
9,10/23/2016,1.7,57081.84,3797.54,9176.22,43.5,44064.58,43496.72,567.86,0,organic,2016,3,Fall,10,Northeast
9,10/23/2016,1.75,11324.45,0,153.88,0,11170.57,11170.57,0,0,organic,2016,3,Fall,10,NorthernNewEngland
9,10/23/2016,1.55,36280.49,4398.82,9250.93,505.12,22125.62,12964.05,9161.57,0,organic,2016,3,Fall,10,Plains
9,10/23/2016,1.41,104747.96,67813.29,3524.97,2.98,33406.72,29443.08,3963.64,0,organic,2016,3,Fall,10,SouthCentral
9,10/23/2016,1.36,59238.63,4865.35,14703.84,419.27,39250.17,5363.63,33886.54,0,organic,2016,3,Fall,10,Southeast
9,10/23/2016,1.92,101890.97,35139.81,36768.19,153.5,29829.47,15072.18,14757.29,0,organic,2016,3,Fall,10,West
8,10/30/2016,1.36,2275351.91,456451.3,955805.27,88514.18,774581.16,433158.18,335025.88,6397.1,conventional,2016,3,Fall,10,GreatLakes
8,10/30/2016,1.48,2083054.88,606275.55,713427.63,107745.17,655606.53,547423,104591.3,3592.23,conventional,2016,3,Fall,10,Midsouth
8,10/30/2016,1.72,2364424.49,118904.18,1616421.48,12120.21,616978.62,587560.44,28141.79,1276.39,conventional,2016,3,Fall,10,Northeast
8,10/30/2016,1.52,255455.34,12252.61,185280.5,2879.09,55043.14,55043.14,0,0,conventional,2016,3,Fall,10,NorthernNewEngland
8,10/30/2016,1.54,1058938.09,469957.6,297119.25,5263.65,286597.59,221347.82,56090.36,9159.41,conventional,2016,3,Fall,10,Plains
8,10/30/2016,1.19,3733135.22,1917984.65,802089.74,19653.3,993407.53,733102.01,242672.72,17632.8,conventional,2016,3,Fall,10,SouthCentral
8,10/30/2016,1.44,2502552.63,1006135.26,517368.07,14441.46,964607.84,416179.29,545707.16,2721.39,conventional,2016,3,Fall,10,Southeast
8,10/30/2016,1.26,3852439.62,1398732.86,762970.93,113342.82,1577393.01,1029899.7,545279.86,2213.45,conventional,2016,3,Fall,10,West
8,10/30/2016,1.86,112134.82,3718.89,73774.98,0,34640.95,19270.51,15370.44,0,organic,2016,3,Fall,10,GreatLakes
8,10/30/2016,1.78,97718.73,2087.74,57325.02,3894.51,34411.46,29295.75,5115.71,0,organic,2016,3,Fall,10,Midsouth
8,10/30/2016,1.96,72130.37,7965.62,26563.78,67.48,37533.49,36379.22,1154.27,0,organic,2016,3,Fall,10,Northeast
8,10/30/2016,1.65,7404.92,1.21,180.56,0,7223.15,7223.15,0,0,organic,2016,3,Fall,10,NorthernNewEngland
8,10/30/2016,1.8,33702.09,3145.29,10032.23,1058.94,19465.63,14282.84,5182.79,0,organic,2016,3,Fall,10,Plains
8,10/30/2016,1.48,94332.98,41423.95,4092.33,5.96,48810.74,47513.43,1297.31,0,organic,2016,3,Fall,10,SouthCentral
8,10/30/2016,1.75,44666,5090.29,15508.61,572.47,23494.63,5220.39,18274.24,0,organic,2016,3,Fall,10,Southeast
8,10/30/2016,2.16,96943.41,42763.18,39555.64,60.88,14563.71,11572.83,2990.88,0,organic,2016,3,Fall,10,West
7,11/6/2016,1.48,2222383.47,398012.36,946981.93,91683.48,785705.7,520297.39,264747.16,661.15,conventional,2016,3,Fall,11,GreatLakes
7,11/6/2016,1.54,2077507.41,569735.76,697011.92,122472.4,688287.33,588028.35,99508.98,750,conventional,2016,3,Fall,11,Midsouth
7,11/6/2016,1.71,2507401.04,124032.58,1616563.04,13244.25,753561.17,699083.75,53807.98,669.44,conventional,2016,3,Fall,11,Northeast
7,11/6/2016,1.47,242666.87,10727.78,179547.81,2261.03,50130.25,50130.25,0,0,conventional,2016,3,Fall,11,NorthernNewEngland
7,11/6/2016,1.55,1281023.69,576884.27,366464.25,6472.83,331202.34,300860.55,26241.79,4100,conventional,2016,3,Fall,11,Plains
7,11/6/2016,1.16,4214624.13,2443877.24,789647.7,16494.71,964604.48,771794.04,191200.76,1609.68,conventional,2016,3,Fall,11,SouthCentral
7,11/6/2016,1.44,2590997.85,1086704.1,508906.52,14547.51,980839.72,432321.09,547443.91,1074.72,conventional,2016,3,Fall,11,Southeast
7,11/6/2016,1.26,4245702.35,1493574.72,867974.26,119469.87,1764683.5,1168746.58,593225.94,2710.98,conventional,2016,3,Fall,11,West
7,11/6/2016,1.25,175323.06,3560.85,63234.05,0,108528.16,25403.29,83124.87,0,organic,2016,3,Fall,11,GreatLakes
7,11/6/2016,1.48,134399.76,2602.81,46417.2,2433.05,82946.7,41924.85,41021.85,0,organic,2016,3,Fall,11,Midsouth
7,11/6/2016,2.07,89099.08,5608.51,26861.46,140.68,56488.43,55962.01,526.42,0,organic,2016,3,Fall,11,Northeast
7,11/6/2016,1.84,12574.7,6.06,335.57,0,12233.07,12233.07,0,0,organic,2016,3,Fall,11,NorthernNewEngland
7,11/6/2016,1.76,43201.25,5866.3,10066.67,1872.81,25395.47,18106.52,7288.95,0,organic,2016,3,Fall,11,Plains
7,11/6/2016,1.44,132275.3,39761.02,4435.09,5.94,88073.25,83278.46,4794.79,0,organic,2016,3,Fall,11,SouthCentral
7,11/6/2016,1.62,63877.72,5389.94,14873.28,507.85,43106.65,17305.32,25801.33,0,organic,2016,3,Fall,11,Southeast
7,11/6/2016,1.84,140457.87,32388.45,43773.59,89.29,64206.54,14689.35,49517.19,0,organic,2016,3,Fall,11,West
6,11/13/2016,1.41,2348814.17,378864.27,1003256.02,103230.89,863462.99,598773.66,264201.22,488.11,conventional,2016,3,Fall,11,GreatLakes
6,11/13/2016,1.52,2075282.76,589046.77,723968.74,99449.47,662817.78,562621.68,97915.02,2281.08,conventional,2016,3,Fall,11,Midsouth
6,11/13/2016,1.67,2706838.44,126870.22,1797497.36,14009.38,768461.48,716107.95,52343.53,10,conventional,2016,3,Fall,11,Northeast
6,11/13/2016,1.48,268388.51,11996.05,211327.03,2651.04,42414.39,42414.39,0,0,conventional,2016,3,Fall,11,NorthernNewEngland
6,11/13/2016,1.57,1187396.84,514295.92,357173.85,5306.27,310620.8,279361.86,23575.34,7683.6,conventional,2016,3,Fall,11,Plains
6,11/13/2016,1.11,4224677.32,2338883.91,971219.17,22128.14,892446.1,710489.09,180468.83,1488.18,conventional,2016,3,Fall,11,SouthCentral
6,11/13/2016,1.37,2819888.75,1219549.43,506554.74,13358.39,1080426.19,543743.7,535602.77,1079.72,conventional,2016,3,Fall,11,Southeast
6,11/13/2016,1.18,4864099.95,1740717.89,1032253.37,107496.5,1983632.19,1238998.31,742515.09,2118.79,conventional,2016,3,Fall,11,West
6,11/13/2016,1.58,123515.34,4040.88,58221.76,0,61252.7,21907.65,39345.05,0,organic,2016,3,Fall,11,GreatLakes
6,11/13/2016,1.53,106921.43,2504.28,37374.61,2201.69,64840.85,31432.23,33408.62,0,organic,2016,3,Fall,11,Midsouth
6,11/13/2016,2.13,82987.85,6112.25,27856.49,111.26,48907.85,48445.6,462.25,0,organic,2016,3,Fall,11,Northeast
6,11/13/2016,1.79,10725.45,3.64,231.57,0,10490.24,10490.24,0,0,organic,2016,3,Fall,11,NorthernNewEngland
6,11/13/2016,1.74,51861.03,5110.61,13801.36,826.87,32122.19,23130.88,8991.31,0,organic,2016,3,Fall,11,Plains
6,11/13/2016,1.24,144227.54,38610.17,4360.85,0,101256.52,92828,8428.52,0,organic,2016,3,Fall,11,SouthCentral
